dataset,fraction,outer,stage,method,seed,rho,status,macro_f1,auprc,far,early_recall,detection_delay,checkpoint_exists,prediction_exists,manifest_exists,hash_valid,test_evaluated,reuse,runtime,checkpoint_sha256,prediction_sha256,result_sha256,artifact_path,validation_only
3W,1.0,31002,formal_locked_test,FINAL_QDIFFCL_FIXED,45,N/A,COMPLETE_VALID,0.1659965400453725,0.4787185569374995,0.9772409986688744,0.7169287696577243,4862.875,True,True,True,True,True,False,72.97914429999946,b0306305e12f04e3b5b47afd2487f6ed33555d63459bd103f14aaa4602339723,b247648cba90e4d6825a9f3118408551182951924280be32a48cd70d745dd883,a3be30ae10abd286931bd11d57861d2ec9eee037909ab4569f2720b1653a491d,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f100\outer_31002\model_seed_45\FINAL_QDIFFCL_FIXED\result.json,False
3W,1.0,31002,formal_locked_test,FINAL_QDIFFCL_FIXED,46,N/A,COMPLETE_VALID,0.4512292891449927,0.09967750145916739,0.3277166325768644,0.7297769554938842,4757.714285714285,True,True,True,True,True,False,72.22556970000005,b93b21e02bf3da732ae51af6aa49074d82080ce7254c95435b350ea00be0163d,39f5f6b970fae9548dd776a7bb2f3eb455e2a2d8839304bf7cce1953f2cc40d3,39a334f424cc4371da2ef35d1ece4f211fa26c4ae4358b518790e06d442b74a3,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f100\outer_31002\model_seed_46\FINAL_QDIFFCL_FIXED\result.json,False
3W,1.0,31002,formal_locked_test,CALIBRATED_RHO,42,0.75,COMPLETE_VALID,0.19458403131464658,0.7215869723732652,0.948107745419521,0.7556788981395827,4499.6,True,True,True,True,True,False,69.6105177999998,70c3e56903b9f4cbea1a0faf05eae39c7a3af0181ecfc44c42d475ad3946977a,a8bba85ea49ed2f531ca3d4fe2bddbbc3d12066d700a36de4c55756d4b46200c,ea0c7c40431713e7a50304623358bd8c47e9dd07f07e33f1e13002f83f6f0e63,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f100\outer_31002\model_seed_42\CALIBRATED_RHO\result.json,False
3W,1.0,31002,formal_locked_test,CALIBRATED_RHO,43,0.75,COMPLETE_VALID,0.3560003483373618,0.6597670960171311,0.5667456684306786,0.7602014595539109,4780.181818181818,True,True,True,True,True,False,71.09463219999998,26d6d6989022a3af78c7727825ceb2439c54e3508068e33c1fb326982ef6c2bc,ad5b8543316aabc186c9d861ab232bb450a4cf502b1ea6c0af8f6461cecf9a86,e52b2d61dd0c18a887d3709397c09c914cb79603cf595808ff3f5a56f2350c7d,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f100\outer_31002\model_seed_43\CALIBRATED_RHO\result.json,False
3W,1.0,31002,formal_locked_test,CALIBRATED_RHO,44,0.75,COMPLETE_VALID,0.22146974400043343,0.6590688163243155,0.9770461997987079,0.7852811183060951,3194.0,True,True,True,True,True,False,69.02352690000043,de9d2f5eeca2845b75924647d0544a301e56d687c9fb8ee8c48379ef63e53ab6,264afdb2d5bde2788948a0f132cac646745e69325b21b9c931a36467a9e5c8ad,2fcc3261a0da3d8028920e08c23dfb956e83ec9d55b61777aa4e45c2ee727a3b,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f100\outer_31002\model_seed_44\CALIBRATED_RHO\result.json,False
3W,1.0,31002,formal_locked_test,CALIBRATED_RHO,45,0.75,COMPLETE_VALID,0.4458377834983584,0.6557191418494928,0.30300964254407325,0.752492548052215,4695.818181818182,True,True,True,True,True,False,71.07066909999958,c1d67cfa6527bff9263a031e721cf1accff68b1e5ce57cf2722e77814844a07f,83a440911640bcf02bc52323c9c6b7b453d44799a46749c624c976633e4fc6ea,1d401d89e94c32d4021439c835738e2f3dbb1c2d76b4d7838bb2971d48726dba,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f100\outer_31002\model_seed_45\CALIBRATED_RHO\result.json,False
3W,1.0,31002,formal_locked_test,CALIBRATED_RHO,46,0.75,COMPLETE_VALID,0.24962643355654607,0.625298559739894,0.9988636732573618,1.0,13.666666666666666,True,True,True,True,True,False,70.87439160000031,e0e445e46ba0ad1bcd5b0d00fa44cb07c2850c43e8d87ae3890cf992bd778f18,30a4fda143c6c941bb6878d82d286a9bf195115b84cffc6a2907b64f49ae0b6a,76ed428bbb69d2472d36a4da91fcc7534e57c9f8bb4ceed3d861e6d142b974ec,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f100\outer_31002\model_seed_46\CALIBRATED_RHO\result.json,False
3W,1.0,31003,formal_locked_test,NO_AUG,42,N/A,COMPLETE_VALID,0.3192272232731608,0.8619778196492237,0.8914405695351202,0.9686979781739539,84.07142857142857,True,True,True,True,True,False,63.825015900001745,8eb768bbdb83f24674716a38050dd37979fa105a57511e93205c5e83d997f95e,0b7d8c869db7e8dc6e418ca211802e9706e398c27257462b7d1d6f0ce8fd53a6,87dbf7794b7cd59a0536f2d69fb345bb0eecfff08a635d5828587630f9e3ea13,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f100\outer_31003\model_seed_42\NO_AUG\result.json,False
3W,1.0,31003,formal_locked_test,NO_AUG,43,N/A,COMPLETE_VALID,0.33187274415575535,0.9060604763091985,0.7582100324792493,0.9361296472831268,72.6923076923077,True,True,True,True,True,False,63.692374900001596,f7e373f0870a5a629382f1c400e2250296fcb6682562d2953daf2455025d2dc1,b5f2942400f887a854e78677acccd3bd57c87f55e11f75b058fa47e2b791e860,65094cdfb5ba926820f6c65e3139e31572f1e8b23546b6aa98f65a5dd8806aee,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f100\outer_31003\model_seed_43\NO_AUG\result.json,False
3W,1.0,31003,formal_locked_test,NO_AUG,44,N/A,COMPLETE_VALID,0.236081911191598,0.8564441226966327,0.8213641284734753,0.8692002333423445,184.45454545454547,True,True,True,True,True,False,63.96646060000057,7b357bed182ece90aa24aec5a6c8cf704babc094a82775de17df1cf5e246562c,d54c288eb0e477afb72819a692c5beae49c928de265f25798bb587fd9a199595,5c575e35cb98d22fda87f42ac1aa7ce0aaa912badfb628de6d6d045c0bf09e1c,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f100\outer_31003\model_seed_44\NO_AUG\result.json,False
3W,1.0,31003,formal_locked_test,NO_AUG,45,N/A,COMPLETE_VALID,0.2774115953882204,0.8372762973616504,0.5505724877792724,0.6526471550730618,11368.90909090909,True,True,True,True,True,False,64.33546999999817,b4d187b9157fb9ddc8275ce9db04995ca46da3d7469860b72b7c459cd49939de,4546738ce6649cf3ac0a28ad0f1e86169f511d283e2434d186517ef703f6a955,f19c2dbf9f7988233818a523dbfdf1a0f6fead38b98224ade0bc43fde1e2671e,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f100\outer_31003\model_seed_45\NO_AUG\result.json,False
3W,1.0,31003,formal_locked_test,NO_AUG,46,N/A,COMPLETE_VALID,0.22218304096608574,0.903146925043898,0.9848430169613858,0.9812756996713288,67.8,True,True,True,True,True,False,63.94052030000239,df73e5609f7933c78a70684416f3eace25f876e9f3fcaeefbc568a54205ee5e5,66985fd39d8ae1eb922d31e2130fa54c44b47da06d529d65b983c07722f46c5f,8db0cd74b3e458bb7111404e84d13b0576f6e2111464227bd84565859804c530,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f100\outer_31003\model_seed_46\NO_AUG\result.json,False
3W,1.0,31003,formal_locked_test,UNIFORM_DIFFUSION,42,N/A,COMPLETE_VALID,0.3693502624473571,0.8598936808288735,0.7410518027623766,0.7248836845325327,10337.785714285714,True,True,True,True,True,False,64.02381859999878,9476aa622b2a1796237b35b663e0621595775cf7495220c3df8639526b12dd0e,d943eecd3c8f946226c21e3fb37091530f40322f529a8f2dcf4d410541f2519b,85148fbb0d962f53738db191d9e9de4726da0310a92d708178e13011bd77a9a0,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f100\outer_31003\model_seed_42\UNIFORM_DIFFUSION\result.json,False
3W,1.0,31003,formal_locked_test,UNIFORM_DIFFUSION,43,N/A,COMPLETE_VALID,0.4042152787119051,0.8650521649322956,0.6720908106689413,0.9187143405944539,133.33333333333334,True,True,True,True,True,False,63.86171049999757,1e463fd393f6d9fc036522cf22574b7a9de11ff909f57cfed134dc773ff531ea,14bf9534899d670e05a4840b0768bcf64cb0f90ebd1eb82b4368fe3f2a890ab6,e53c1f5ea1fc6c3cde5769caee9f0f2aa49de19300e01e896eb289dfb3f5e35d,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f100\outer_31003\model_seed_43\UNIFORM_DIFFUSION\result.json,False
3W,1.0,31003,formal_locked_test,UNIFORM_DIFFUSION,44,N/A,COMPLETE_VALID,0.3818391090857896,0.8631417900180752,0.6029985892851284,0.8220337777271887,167.27272727272728,True,True,True,True,True,False,63.68644789999962,20e65dc40c83b5405067b2f3774fbb38be1c01f16f472a685e741488daa219c4,cfa14f681af387c11024dd2b8f6fff146660588d1363fa53c5132354c4be4f67,6bdd01e1e711559d657d58c2bcc4467c43a31f0d6ff877095089789d3115d394,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f100\outer_31003\model_seed_44\UNIFORM_DIFFUSION\result.json,False
3W,1.0,31003,formal_locked_test,UNIFORM_DIFFUSION,45,N/A,COMPLETE_VALID,0.30146608024289334,0.8419911832520942,0.39473770545585773,0.6415207091330762,11412.545454545454,True,True,True,True,True,False,64.73682149999877,bff5537ffc0876257bf7185b830c2d2f6c5e0ff9885c8e40aeb1009988a74fd9,3ce0cdcb4e712cc0d374867c2003d9d7db7f412d2dbed25d9af94940e45e4ac8,9dbb783cc5b772be1866aa189d52d49775701bb7fd02834cdda0810c7c3dfac4,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f100\outer_31003\model_seed_45\UNIFORM_DIFFUSION\result.json,False
3W,1.0,31003,formal_locked_test,UNIFORM_DIFFUSION,46,N/A,COMPLETE_VALID,0.26572994495330804,0.919575524638821,0.8637839965880385,0.9444389112587681,92.38461538461539,True,True,True,True,True,False,63.63588719999825,c265def93428f1a01f9c545d33baa278502a130ddc2ef4997972fc06c3c8b7be,378c2d2b4ebdca2adea05169d533c63cec5b45eb8a353140bc155c53129dcb2d,3c1bf1169d886d7163f55cb2b23661b4a2b01a6b273beace82b0703b11978461,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f100\outer_31003\model_seed_46\UNIFORM_DIFFUSION\result.json,False
3W,1.0,31003,formal_locked_test,JITTER_SCALING,42,N/A,COMPLETE_VALID,0.36398730314535055,0.8339328977225295,0.7846199271677439,0.9571731428652732,81.78571428571429,True,True,True,True,True,False,63.84255949999715,ffee0b67ed7d6bdeb2cc78099e7740206c3d434400dbf83b1fff4888966e7ed6,05aa695e926092eb1ab9fb3b6ad9de19b498e037168828eff9d8076b2bd954bf,a6db8340e0bd32cd5f9acaef22ec39d30db4dd8283fe4170f172a927138b0022,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f100\outer_31003\model_seed_42\JITTER_SCALING\result.json,False
3W,1.0,31003,formal_locked_test,JITTER_SCALING,43,N/A,COMPLETE_VALID,0.40988018372112456,0.8624526708591704,0.4891243725599554,0.8050880013659064,155.63636363636363,True,True,True,True,True,False,64.2183961999981,b26056d5787850833b99a3320f201d0195694d2a3dbc53462fb73bdcc7f41115,34e47084fe6347ddca045b93c47ff6e78a095df159b980230ada43aa36efffce,dd819589d152c360e88733a0639c3f7c45f9432026867bf366100e2fb0d5850a,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f100\outer_31003\model_seed_43\JITTER_SCALING\result.json,False
3W,1.0,31003,formal_locked_test,JITTER_SCALING,44,N/A,COMPLETE_VALID,0.370304742416425,0.8658311828455058,0.6053607165119255,0.8079478679054679,82.0,True,True,True,True,True,False,64.39454280000064,e316cdedcfcf530fb7dbc2822d81cdf96aae7bd59b22d94974434386a43230c3,98b8c6d8f584abf919f1d4a3062ec3382f9cd387073acf5ac345cf912c3b301c,802653427884f9e583e48d90f1e0bebc1bfa8b7a2cfa3289bdf51db5958dd755,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f100\outer_31003\model_seed_44\JITTER_SCALING\result.json,False
3W,1.0,31003,formal_locked_test,JITTER_SCALING,45,N/A,COMPLETE_VALID,0.4145743926310401,0.8260791833435693,0.14297431186640858,0.52194698575758,119.33333333333333,True,True,True,True,True,False,64.12489379999897,5b3a77df1384a269958e1b48ec06f2b2a040184756a98451f06006c4faa8cafe,4ca23f85e64806c3c842490992163f2d0a45d04e9907303d419e313130b6c591,e70e2376c6a0b577f570322f68cbf161f2260ad068e1b536723670e27bd01615,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f100\outer_31003\model_seed_45\JITTER_SCALING\result.json,False
3W,1.0,31003,formal_locked_test,JITTER_SCALING,46,N/A,COMPLETE_VALID,0.2980641805110975,0.8845947269293867,0.833141957284866,0.9488069661226755,85.0,True,True,True,True,True,False,63.97802049999882,f631055702bbcca8a4c99b6f108def06816b31a833604258dbc53d0f8fb9b5bf,6a4ec353d0396c9191298cc63af22b91cc9b2317ff0559c381b7877f7d2da095,2005afd9c59464de1578436e8408aae7557ac0a337b1ea85a13f0fa4d1fde682,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f100\outer_31003\model_seed_46\JITTER_SCALING\result.json,False
3W,1.0,31003,formal_locked_test,FINAL_QDIFFCL_FIXED,42,N/A,COMPLETE_VALID,0.37940360778574417,0.8739624071696956,0.7076539483612743,0.9440974346570294,3361.6666666666665,True,True,True,True,True,False,64.87835669999913,24c1f0fda5e29fdc898aa433c2d6516a5eb92fffd993802faef5b3d4deeca590,336be393ded8534efe3f68f6f7f6734795b863f264026963673a245802a6085e,c4fc20d411e148615a29733cfd1d4a643ad2131eba02a1921f17c6395170d3dc,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f100\outer_31003\model_seed_42\FINAL_QDIFFCL_FIXED\result.json,False
3W,1.0,31003,formal_locked_test,FINAL_QDIFFCL_FIXED,43,N/A,COMPLETE_VALID,0.33226644152235046,0.8912214492550891,0.7583084544470325,0.9350198483274761,75.15384615384616,True,True,True,True,True,False,63.90520370000013,0441ddbfb578e87c82bab315dc0220b4d99b72d9ced200c6d18f4aaeb07c2b40,ca04544d84a9e0875a164bc7fbcbd10c89a31666deb2e7f4fb5a0012de4aaca9,07ca0d3e9f67aec081952792c8659d440ce4ee2404c7a66425dfc0e282f119cd,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f100\outer_31003\model_seed_43\FINAL_QDIFFCL_FIXED\result.json,False
3W,1.0,31003,formal_locked_test,FINAL_QDIFFCL_FIXED,44,N/A,COMPLETE_VALID,0.23670536244496093,0.8573019487242108,0.8451166300318231,0.9473130059900687,87.63636363636364,True,True,True,True,True,False,63.52307149999979,a09a9160987b5056be52e5df9d233cc211d38bdb59bc2de4339a57e4d3dbd777,76fdc65568f1cb3382921f145ba42de86d362b0e691337ba67a69f2efb21e499,de63fa79c0fe542f952205e58bb08aaafa9af1615fb80ed3addacb2de57f73cf,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f100\outer_31003\model_seed_44\FINAL_QDIFFCL_FIXED\result.json,False
3W,1.0,31003,formal_locked_test,FINAL_QDIFFCL_FIXED,45,N/A,COMPLETE_VALID,0.27611033857407735,0.8360498233341331,0.5513926708441325,0.6489051406456754,102.6,True,True,True,True,True,False,63.80710049999834,53e165abd93cf927e0defd0cd43448de28aaa3bfab8bf67ed6d1ba4da702397d,ccc38b83afa13125467b7789b3be0a3be4ab14f047ad9e93d6d20e2d2276ec05,d7eaae019e8fe8017862fe956887a19ca5fe101d386abb965a8c484789f6101f,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f100\outer_31003\model_seed_45\FINAL_QDIFFCL_FIXED\result.json,False
3W,1.0,31003,formal_locked_test,FINAL_QDIFFCL_FIXED,46,N/A,COMPLETE_VALID,0.2675783809132398,0.917041205045605,0.8637839965880385,0.9455060256392015,92.38461538461539,True,True,True,True,True,False,64.08688110000003,1c16a211f6dbd0050f9464862f985bbb6c5c6aa31fe570cad22ce702b7695c9d,39846d116c6a44ff9d6687c17fc8b4ded9d7a72fbd1cca2fc097e00b340b4893,e279c1f31bb43a1478bf1b88087be82bcbdd653786b1c97d2cdcafeb49e3bafa,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f100\outer_31003\model_seed_46\FINAL_QDIFFCL_FIXED\result.json,False
3W,1.0,31003,formal_locked_test,CALIBRATED_RHO,42,1.0,COMPLETE_VALID,0.37940360778574417,0.8739624071696956,0.7076539483612743,0.9440974346570294,3361.6666666666665,True,True,True,True,True,False,64.87835669999913,24c1f0fda5e29fdc898aa433c2d6516a5eb92fffd993802faef5b3d4deeca590,336be393ded8534efe3f68f6f7f6734795b863f264026963673a245802a6085e,bcddce98a1fd693ab31b29c0efa4590a6c5524a3ce81930f762e3ce758619530,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f100\outer_31003\model_seed_42\CALIBRATED_RHO\result.json,False
3W,1.0,31003,formal_locked_test,CALIBRATED_RHO,43,1.0,COMPLETE_VALID,0.33226644152235046,0.8912214492550891,0.7583084544470325,0.9350198483274761,75.15384615384616,True,True,True,True,True,False,63.90520370000013,0441ddbfb578e87c82bab315dc0220b4d99b72d9ced200c6d18f4aaeb07c2b40,ca04544d84a9e0875a164bc7fbcbd10c89a31666deb2e7f4fb5a0012de4aaca9,d79e4046b3caae250b9dff353c6382211d7ec2bd614d5511e2a5a43f5b8f11b4,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f100\outer_31003\model_seed_43\CALIBRATED_RHO\result.json,False
3W,1.0,31003,formal_locked_test,CALIBRATED_RHO,44,1.0,COMPLETE_VALID,0.23670536244496093,0.8573019487242108,0.8451166300318231,0.9473130059900687,87.63636363636364,True,True,True,True,True,False,63.52307149999979,a09a9160987b5056be52e5df9d233cc211d38bdb59bc2de4339a57e4d3dbd777,76fdc65568f1cb3382921f145ba42de86d362b0e691337ba67a69f2efb21e499,eeb2551452fd3b229d13e6840a7991fca59db9ed69fb48a3c83f5ab96595d1a9,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f100\outer_31003\model_seed_44\CALIBRATED_RHO\result.json,False
3W,1.0,31003,formal_locked_test,CALIBRATED_RHO,45,1.0,COMPLETE_VALID,0.27611033857407735,0.8360498233341331,0.5513926708441325,0.6489051406456754,102.6,True,True,True,True,True,False,63.80710049999834,53e165abd93cf927e0defd0cd43448de28aaa3bfab8bf67ed6d1ba4da702397d,ccc38b83afa13125467b7789b3be0a3be4ab14f047ad9e93d6d20e2d2276ec05,198784462d35271cdef19b63aa648f659e05f1168bbda3f1e4c118c71a566c03,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f100\outer_31003\model_seed_45\CALIBRATED_RHO\result.json,False
3W,1.0,31003,formal_locked_test,CALIBRATED_RHO,46,1.0,COMPLETE_VALID,0.2675783809132398,0.917041205045605,0.8637839965880385,0.9455060256392015,92.38461538461539,True,True,True,True,True,False,64.08688110000003,1c16a211f6dbd0050f9464862f985bbb6c5c6aa31fe570cad22ce702b7695c9d,39846d116c6a44ff9d6687c17fc8b4ded9d7a72fbd1cca2fc097e00b340b4893,e8cfd5aa04ed2bca07fae6636b5c813dbfcbc6f941b6e206d122687c009c74c7,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f100\outer_31003\model_seed_46\CALIBRATED_RHO\result.json,False
3W,0.25,31001,formal_locked_test,NO_AUG,42,N/A,COMPLETE_VALID,0.5903262898616473,0.8730487951181664,0.10725196977005949,0.8776115950967543,691.6315789473684,True,True,True,True,True,False,59.17451639999854,5d867946f1555e41c2260a02ab6b3cf751f5a344e420ff6bdc0e312d2aa885e2,ff8a767d2dc98a86aedb367b71032e234652cf884889a19c4d8c7597264af42f,035cc4f78c41be44b71c7e0a441c7519f190403021769d593d2e360cc514059f,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f025\outer_31001\model_seed_42\NO_AUG\result.json,False
3W,0.25,31001,formal_locked_test,NO_AUG,43,N/A,COMPLETE_VALID,0.4198747488926484,0.8433868721582721,0.1240999803469654,0.9178937630097911,728.6842105263158,True,True,True,True,True,False,58.95855300000039,34b9a4d3ff280feb898541714efad828014c3eae9b1f3457acb2b9c7c91e325c,9698d24d93bf60a0e530f3c590b91b92a51dfc2cfb3a25fdae65bd16ee8efd9e,b10016cc0101c549923e015372e9f60703ffd5fa65569bdd777cbfa4b07b2a0a,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f025\outer_31001\model_seed_43\NO_AUG\result.json,False
3W,0.25,31001,formal_locked_test,NO_AUG,44,N/A,COMPLETE_VALID,0.4198257521263538,0.8050364199243558,0.14064426220721446,0.9690848816590857,1123.65,True,True,True,True,True,False,58.914254499999515,75ddaa626f8df8ea3e3cfcec6828d3bc5b8520c3ee6aa11291457310482d1ace,2dcdc2989bb424d7610999886673919bcd2aff6a1618ef6b75938e8d754fa44c,0f5f24b5b419dc44726a47d3612265c47c3c2bc263e4a45cff833644468ca17a,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f025\outer_31001\model_seed_44\NO_AUG\result.json,False
3W,0.25,31001,formal_locked_test,NO_AUG,45,N/A,COMPLETE_VALID,0.5612950502632744,0.7521953777998509,0.09629986957531579,0.8427646287872947,1039.6,True,True,True,True,True,False,59.0834935999992,e7cf58a30390e952b87dddbfc40225117cd7641b0454e205ae25c714c1c6497a,e243ef6b2a94c1b71d09a59f9c12dae039263b110106dc354d46e65f2a87852b,45ca730d67dcbf0ce5df4ade5d8a0b63643584803d9152df0d9f2f1b92a0effc,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f025\outer_31001\model_seed_45\NO_AUG\result.json,False
3W,0.25,31001,formal_locked_test,NO_AUG,46,N/A,COMPLETE_VALID,0.4118533429859269,0.8572545958581101,0.14128745243072305,0.885205458330121,14.578947368421053,True,True,True,True,True,False,58.605519699998695,f4e25fc7b44730d177479f88b28e0758e11c1d89d0b4750903ede16b446aa5c3,a67ef1c3cf747fc967255d4fc1ec59b13c398bbcbc845e1723d9dc56b81c3cc8,ca201c618623aad8f195506b23f8b2f8418eabec293a3b140e94182d69249cc0,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f025\outer_31001\model_seed_46\NO_AUG\result.json,False
3W,0.25,31001,formal_locked_test,UNIFORM_DIFFUSION,42,N/A,COMPLETE_VALID,0.5583715764521449,0.8450140063279239,0.0893230422897572,0.8152416930074782,698.3684210526316,True,True,True,True,True,False,58.415181099997426,83a707c35a371d14876ee31a71e6577f8a0669e26ed388fb5d289e74c273af92,41bd95447310d15612d5e490de2c80616c5d6a4edb43fa52f7571b2da8f71fd4,2404a2667ce6b48a61275ab9866d1eb966e7fdc890cf0cdd00ccfe12e6e76b70,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f025\outer_31001\model_seed_42\UNIFORM_DIFFUSION\result.json,False
3W,0.25,31001,formal_locked_test,UNIFORM_DIFFUSION,43,N/A,COMPLETE_VALID,0.41963999706108834,0.8405154443554127,0.12410891354451413,0.9125742039935241,834.0,True,True,True,True,True,False,58.79893209999864,6517eb546b200d1d742296de01fc6c44430b1ec9ccecd84f8381c35973135a7a,32cc1a062abc83ee2d443ee2f9ce3a99d9baa43bc47825ccdcf736413e484bcf,f75b9e231d8eabe59d4afa5e0dad40fafedaa586127a3782f00202c613284373,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f025\outer_31001\model_seed_43\UNIFORM_DIFFUSION\result.json,False
3W,0.25,31001,formal_locked_test,UNIFORM_DIFFUSION,44,N/A,COMPLETE_VALID,0.4194854809068981,0.8040139699095172,0.14064426220721446,0.9750597486701102,861.25,True,True,True,True,True,False,58.97351619999972,bfd3d16553063d745d0aab47a7d71ddaa47031cda2061d8bb293516c6768a8f5,34cc7086807e58207246c38a954fbbb06560f40f83d1bd60f94058c421706178,388dd74fc98b61d865a90291c5908f411d821f4f1ee99208bde7ee91091694fd,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f025\outer_31001\model_seed_44\UNIFORM_DIFFUSION\result.json,False
3W,0.25,31001,formal_locked_test,UNIFORM_DIFFUSION,45,N/A,COMPLETE_VALID,0.5080782580023864,0.8064530585000026,0.09711279055225028,0.8200986816745046,870.8461538461538,True,True,True,True,True,False,58.67891470000177,9fe415a1afc6fb33089f757b17eb3fb7f401827f50ac2ec35abb16a57dd880da,8b42a16affbdd2c5bec9d3cbf074f3d553d293168035d19d239084804a7993a9,62f0ef07181273a0c5447c5d2dea1d215b2c3da173b0e75ed054b4ae82561a44,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f025\outer_31001\model_seed_45\UNIFORM_DIFFUSION\result.json,False
3W,0.25,31001,formal_locked_test,UNIFORM_DIFFUSION,46,N/A,COMPLETE_VALID,0.42184805329437985,0.8522160883930684,0.12098229440245842,0.8760311464035155,14.578947368421053,True,True,True,True,True,False,58.792547599998215,380b839c66155ca2b825e84bb636c6d5689e4f0d5180a91267869fb7dc0fcdf7,2f0ce32dcb154de25356808447f7d8cafb4f9239bdbaef6d446c1e59e7b59d46,ecc8175e9b59bff928a3e860f62998190de5abb6f98a1f27646e56f815bf8dfe,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\3w\f025\outer_31001\model_seed_46\UNIFORM_DIFFUSION\result.json,False
